ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
298571479,0,22MAY80,21.0,1,8.0,37536.0,1,0.0,no,f,bachelors,professional,53,Private,22810.0,10,pickup,0,4686.0,1,0,7.5,3917.0,1.0,1,highly urban/ urban
258811160,0,13APR65,34.0,3,13.0,20299.0,0,66016.0,yes,f,high school,home maker,45,Private,4900.0,1,sports car,0,0.0,0,0,4.0,0.0,1.0,0,highly rural/ rural
830767196,0,28SEP55,44.0,0,11.0,36570.0,0,150122.0,no,male,high school,blue collar,9,Commercial,9560.0,13,pickup,1,11618.75,2,0,5.0,0.0,10.0,0,highly urban/ urban
394837296,1,30JUN54,45.0,2,14.0,107663.0,0,389586.0,yes,f,masters,lawyer,47,Private,15300.0,4,minivan,0,11618.75,1,0,5.0,0.0,19.0,0,highly urban/ urban
253235211,0,28MAR48,51.0,0,16.0,36451.0,0,138535.0,yes,male,high school,blue collar,68,Commercial,7900.0,11,pickup,1,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
386902005,0,17SEP58,41.0,2,11.0,44972.0,0,128494.0,yes,f,high school,professional,11,Private,26270.0,1,sports car,0,0.0,0,0,6.0,0.0,1.0,0,highly urban/ urban
311712495,0,06DEC62,36.0,2,14.0,58839.0,0,170516.0,yes,male,masters,unknown,27,Commercial,7380.0,1,pickup,0,11618.75,2,1,3.0,0.0,13.0,0,highly urban/ urban
88568347,0,04MAY47,52.0,0,11.0,41408.0,0,199056.0,no,f,bachelors,clerical,32,Private,5640.0,4,suv,0,0.0,0,0,0.0,0.0,10.0,0,highly rural/ rural
765674211,0,26MAR52,47.0,0,12.0,80232.0,0,0.0,no,male,phd,doctor,32,Private,6200.0,6,minivan,1,6685.0,2,0,0.0,0.0,16.0,0,highly urban/ urban
401624808,0,16JUL55,44.0,0,11.0,38988.0,0,152614.0,no,f,<high school,home maker,11,Private,5700.0,6,suv,0,525.0,1,0,1.0,0.0,1.0,0,highly urban/ urban
7249501,1,17NOV58,41.0,3,13.0,257.0,1,0.0,no,f,<high school,home maker,14,Private,5630.0,4,suv,0,7902.0,1,0,5.0,0.0,1.0,0,highly rural/ rural
201896796,0,19MAY42,57.0,0,8.0,106584.0,0,297358.0,yes,f,masters,lawyer,18,Private,17380.0,3,suv,0,0.0,0,1,0.0,0.0,8.0,0,highly urban/ urban
539678669,0,03DEC57,41.0,2,14.0,146370.0,0,381878.0,yes,male,high school,manager,34,Private,20420.0,7,minivan,1,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
937083132,0,08APR71,28.0,0,9.0,36113.0,0,187871.0,no,male,bachelors,blue collar,75,Commercial,9240.0,4,pickup,1,5065.0,2,0,5.0,4546.0,8.0,1,highly urban/ urban
992652986,0,03SEP47,52.0,0,9.0,89124.0,0,250040.0,yes,f,phd,doctor,17,Private,15610.0,6,suv,0,0.0,0,0,0.0,0.0,13.0,0,highly urban/ urban
767748589,0,31MAR51,48.0,0,10.0,55934.0,0,160661.0,no,f,bachelors,professional,38,Private,23900.0,6,pickup,0,8804.0,3,0,3.0,0.0,7.0,0,highly urban/ urban
217592768,0,21MAR43,56.0,0,12.0,17546.0,0,0.0,no,f,bachelors,home maker,20,Private,27740.0,4,pickup,0,0.0,0,0,0.0,0.0,7.0,0,highly rural/ rural
214237256,0,19AUG49,50.0,0,11.0,164332.25,0,523039.0,no,f,phd,unknown,33,Commercial,28940.0,4,pickup,0,0.0,0,0,0.0,0.0,22.0,0,highly urban/ urban
378925926,0,08JUL56,43.0,0,11.0,59026.0,0,0.0,no,f,high school,blue collar,45,Commercial,11700.0,6,minivan,0,4449.0,2,0,0.0,0.0,1.0,0,highly urban/ urban
536756491,0,19JAN29,69.0,0,14.0,78170.0,0,285826.0,no,male,phd,manager,40,Private,14940.0,6,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
411355078,2,21MAY57,42.0,3,12.0,62386.0,0,202871.0,yes,male,bachelors,professional,19,Private,11940.0,4,minivan,1,11618.75,2,0,6.0,0.0,9.0,0,highly urban/ urban
371294473,1,14SEP63,36.0,4,13.0,31259.0,0,145148.0,yes,male,<high school,blue collar,32,Commercial,21510.0,14,van,0,3719.0,1,0,0.0,5571.0,8.0,1,highly urban/ urban
446316742,0,17APR60,39.0,0,8.0,48490.0,0,195777.0,no,f,bachelors,blue collar,39,Commercial,15180.0,4,suv,0,3893.0,1,0,0.0,4703.0,9.0,1,highly urban/ urban
472578187,0,15FEB51,48.0,0,14.0,82885.0,0,0.0,no,male,bachelors,manager,60,Private,21340.0,1,minivan,0,0.0,0,0,1.0,1467.0,13.0,1,highly urban/ urban
166923425,0,29OCT52,47.0,0,0.0,0.0,0,0.0,no,male,<high school,student,25,Private,17890.0,6,van,0,0.0,0,0,0.0,3968.0,5.0,1,highly urban/ urban
914690116,0,18MAY52,47.0,0,13.0,164332.25,0,386052.0,yes,f,phd,doctor,41,Private,10250.0,3,suv,0,0.0,0,0,2.0,0.0,17.0,0,highly urban/ urban
363380660,0,21NOV50,48.0,0,13.0,90971.0,0,160661.0,no,male,phd,doctor,39,Private,14630.0,4,minivan,0,0.0,0,0,2.0,0.0,16.0,0,highly urban/ urban
226349206,1,03DEC56,42.0,2,12.0,38504.0,0,172963.0,yes,male,high school,blue collar,34,Commercial,21600.0,1,minivan,0,0.0,0,0,1.0,0.0,5.0,0,highly urban/ urban
595503380,0,14JUN73,26.0,0,9.0,24722.0,0,0.0,no,f,<high school,clerical,31,Private,7900.0,4,suv,0,1320.0,2,0,7.5,2627.0,4.0,1,highly urban/ urban
91891969,0,15APR44,55.0,0,13.0,32880.0,0,197778.0,yes,male,<high school,blue collar,27,Commercial,4790.0,11,pickup,1,0.0,0,0,3.0,1100.0,1.0,1,highly urban/ urban
123291473,0,21MAY77,22.0,2,0.0,0.0,0,0.0,yes,f,phd,home maker,47,Private,13000.0,6,suv,1,7191.0,1,0,0.0,22352.0,11.0,1,highly urban/ urban
176935775,0,28DEC56,42.0,2,17.0,54427.0,1,0.0,no,f,bachelors,manager,29,Private,5700.0,1,sports car,0,0.0,0,0,2.0,18392.0,7.0,1,highly urban/ urban
231191866,0,14AUG51,48.0,0,12.0,98735.0,0,304410.0,yes,male,masters,unknown,14,Commercial,32250.0,10,panel truck,1,4159.0,2,0,3.0,0.0,11.0,0,highly urban/ urban
295371630,0,21OCT61,38.0,0,11.0,3136.0,0,0.0,no,male,<high school,student,39,Commercial,14230.0,1,minivan,1,0.0,0,0,0.0,0.0,8.0,0,highly urban/ urban
751239174,0,06OCT69,30.0,2,14.0,110913.0,0,305472.0,yes,male,bachelors,blue collar,40,Commercial,4500.0,7,pickup,1,0.0,0,0,2.0,0.0,11.0,0,highly urban/ urban
550492307,0,16MAR43,56.0,0,13.0,102385.0,0,254408.0,yes,f,bachelors,blue collar,51,Private,22500.0,1,minivan,0,0.0,0,0,1.0,0.0,10.0,0,highly rural/ rural
686821723,0,15APR57,42.0,1,11.0,164332.25,0,513817.0,yes,male,phd,manager,13,Private,29950.0,1,minivan,1,0.0,0,0,0.0,0.0,9.0,0,highly urban/ urban
787877274,0,17JAN69,30.0,3,0.0,0.0,1,0.0,no,f,<high school,home maker,49,Private,6130.0,9,suv,0,0.0,0,0,0.0,3096.0,1.0,1,highly rural/ rural
12254781,0,17JAN44,55.0,0,10.0,3083.0,0,64682.0,yes,male,masters,manager,46,Private,7310.0,10,pickup,1,0.0,0,0,1.0,0.0,10.0,0,highly urban/ urban
784157785,0,20SEP58,41.0,0,11.0,119109.0,0,0.0,no,male,masters,lawyer,39,Private,21890.0,4,minivan,1,0.0,0,0,0.0,0.0,18.0,0,highly rural/ rural
316572175,0,28JUN55,44.0,2,15.0,85472.0,1,310143.0,no,f,bachelors,manager,51,Private,28640.0,1,sports car,0,7537.0,1,0,0.0,0.0,9.0,0,highly urban/ urban
598224986,2,23APR60,39.0,2,11.0,25687.0,0,106801.0,yes,f,high school,blue collar,49,Commercial,7970.0,6,suv,0,0.0,0,0,1.0,0.0,1.0,0,highly rural/ rural
493566061,0,04FEB59,40.0,0,7.0,120419.0,0,341539.0,yes,male,masters,lawyer,29,Private,14130.0,4,minivan,0,0.0,0,0,2.0,0.0,11.0,0,highly urban/ urban
655100096,0,27JUL31,68.0,0,15.0,45033.0,0,0.0,yes,male,high school,student,5,Private,8400.0,4,sports car,1,11618.75,2,0,7.5,0.0,8.0,0,highly rural/ rural
182172442,0,17AUG51,48.0,0,8.0,53529.0,0,217532.0,no,male,phd,unknown,9,Commercial,12080.0,1,pickup,1,0.0,0,0,2.0,0.0,16.0,0,highly urban/ urban
667355996,0,28MAY63,36.0,0,11.0,104424.0,0,160661.0,no,f,masters,manager,43,Private,13190.0,6,suv,0,6032.0,3,0,2.0,5937.0,12.0,1,highly urban/ urban
528960574,0,01SEP66,33.0,1,12.0,45808.0,0,130901.0,yes,male,masters,unknown,5,Commercial,19410.0,3,van,1,922.0,2,0,4.0,0.0,9.0,0,highly urban/ urban
51707702,2,22NOV56,42.0,2,11.0,114277.0,0,307203.0,yes,male,masters,lawyer,6,Private,15620.0,10,minivan,1,0.0,0,0,0.0,0.0,14.0,0,highly urban/ urban
241109397,0,26MAR51,48.0,0,6.0,105356.0,0,160661.0,yes,male,bachelors,professional,55,Private,16840.0,9,van,1,0.0,0,0,1.0,0.0,8.0,0,highly urban/ urban
344195076,0,04APR49,50.0,0,0.0,0.0,0,56441.0,no,f,high school,home maker,16,Private,12460.0,4,suv,0,0.0,0,0,2.0,0.0,1.0,0,highly urban/ urban
850999288,0,18OCT54,45.0,0,9.0,96599.0,0,306391.0,yes,male,bachelors,professional,42,Commercial,22940.0,7,panel truck,1,6292.0,1,0,2.0,0.0,11.0,0,highly urban/ urban
471846839,0,18JUL70,29.0,2,12.0,109719.0,1,0.0,no,f,masters,manager,28,Private,21160.0,16,suv,0,6091.0,3,0,3.0,0.0,16.0,0,highly urban/ urban
342340403,0,17NOV50,49.0,0,12.0,68593.0,0,224750.0,yes,f,high school,blue collar,29,Commercial,14760.0,11,suv,0,0.0,0,0,1.0,0.0,1.0,0,highly rural/ rural
305082252,0,12FEB50,49.0,0,11.0,67359.0,0,234148.0,no,male,masters,lawyer,6,Private,13140.0,10,minivan,0,0.0,0,0,0.0,0.0,12.0,0,highly urban/ urban
950795483,0,30DEC41,57.0,0,13.0,26634.0,0,167976.0,yes,male,high school,clerical,38,Commercial,4980.0,4,pickup,0,7795.0,2,0,7.0,8362.0,9.0,1,highly urban/ urban
666517830,0,02SEP52,47.0,0,12.0,136130.0,0,0.0,no,male,phd,doctor,46,Private,15110.0,4,minivan,1,0.0,0,0,0.0,0.0,16.0,0,highly urban/ urban
656027997,0,11AUG72,27.0,1,0.0,0.0,0,91135.0,yes,f,bachelors,home maker,48,Private,20570.0,6,suv,0,0.0,0,0,3.0,0.0,9.0,0,highly rural/ rural
970759477,0,31AUG60,39.0,4,12.0,53529.0,0,0.0,yes,f,high school,student,18,Private,5400.0,1,suv,0,2781.0,3,0,0.0,262.0,8.0,1,highly urban/ urban
578066544,0,17JAN48,51.0,0,16.0,24119.0,0,123904.0,yes,male,high school,blue collar,49,Commercial,14760.0,3,minivan,1,935.0,3,0,3.0,0.0,10.0,0,highly urban/ urban
463099401,0,12JUN66,33.0,3,10.0,22343.0,0,160661.0,yes,male,bachelors,clerical,5,Private,7030.0,1,pickup,1,1717.0,2,0,0.0,0.0,9.0,0,highly urban/ urban
409263481,0,11MAY55,44.0,3,17.0,35066.0,1,0.0,no,f,high school,clerical,47,Private,18880.0,4,suv,0,11618.75,3,1,6.0,12588.0,1.0,1,highly urban/ urban
354783439,0,30JUL53,46.0,0,11.0,57209.0,0,214461.0,yes,male,masters,lawyer,24,Private,6100.0,1,minivan,1,5334.0,3,0,5.0,0.0,18.0,0,highly urban/ urban
176935775,0,29DEC54,44.0,2,17.0,66200.0,1,223960.0,no,f,bachelors,manager,53,Private,17260.0,13,suv,0,0.0,0,0,1.0,629.0,9.0,1,highly urban/ urban
717075133,0,08JAN44,55.0,0,11.0,127755.0,0,354569.0,yes,f,bachelors,blue collar,39,Commercial,37670.0,10,minivan,0,0.0,0,0,0.0,0.0,10.0,0,highly urban/ urban
955376851,0,20MAY58,41.0,0,12.0,23327.0,0,147099.0,no,f,bachelors,home maker,25,Private,13460.0,6,sports car,0,11618.75,2,0,7.5,0.0,11.0,0,highly urban/ urban
656110961,0,08NOV69,30.0,2,10.0,34586.0,1,0.0,no,male,high school,clerical,38,Private,10130.0,7,pickup,0,11618.75,2,1,7.0,5771.0,7.0,1,highly urban/ urban
826085778,0,10SEP56,43.0,0,9.0,101805.0,0,0.0,no,male,bachelors,professional,50,Commercial,35240.0,6,panel truck,1,11618.75,2,1,4.0,0.0,14.0,0,highly urban/ urban
804769477,0,24OCT71,28.0,3,0.0,0.0,1,0.0,no,f,high school,student,39,Private,4300.0,7,sports car,0,0.0,0,0,0.0,5255.0,6.0,1,highly urban/ urban
545191971,0,06NOV49,50.0,0,12.0,134293.0,0,351880.0,yes,male,masters,lawyer,43,Private,15890.0,1,minivan,0,0.0,0,0,0.0,0.0,23.0,0,highly urban/ urban
911936859,0,18NOV63,35.0,3,15.0,31407.0,1,119496.0,no,f,<high school,clerical,9,Private,8140.0,1,suv,0,0.0,0,1,0.0,4760.0,8.0,1,highly urban/ urban
403565575,0,27AUG42,57.0,3,12.0,118155.0,1,0.0,no,f,<high school,blue collar,43,Private,38425.0,4,suv,0,0.0,0,0,4.0,839.0,6.0,1,highly urban/ urban
632170810,0,09MAR58,41.0,0,13.0,42206.0,0,0.0,no,f,masters,lawyer,35,Private,18460.0,10,suv,0,5274.0,2,0,7.5,0.0,18.0,0,highly urban/ urban
779219821,0,09APR54,45.0,3,15.0,39055.0,0,133294.0,yes,f,high school,manager,17,Private,9910.0,10,sports car,0,5762.0,5,0,6.0,0.0,1.0,0,highly urban/ urban
565148583,0,27JUL53,46.0,0,13.0,57323.0,0,0.0,no,f,bachelors,professional,17,Private,8780.0,6,minivan,0,0.0,0,0,2.0,0.0,6.0,0,highly urban/ urban
680425927,0,07FEB48,51.0,0,9.0,50166.0,0,187297.0,no,male,high school,blue collar,32,Commercial,11620.0,6,minivan,0,11618.75,3,0,5.0,0.0,1.0,0,highly urban/ urban
850085480,0,01NOV54,45.0,1,11.0,73543.0,0,225263.0,yes,male,masters,unknown,46,Commercial,17860.0,6,van,0,0.0,0,0,2.0,0.0,12.0,0,highly urban/ urban
325505483,0,12JUL48,51.0,0,9.0,112674.0,0,312871.0,yes,f,bachelors,blue collar,59,Private,12770.0,6,suv,0,0.0,0,1,0.0,0.0,9.0,0,highly rural/ rural
738568522,0,01MAR41,58.0,0,13.0,34136.0,0,163417.0,yes,male,<high school,blue collar,28,Private,17000.0,7,van,1,11618.75,1,1,4.0,0.0,1.0,0,highly urban/ urban
264989418,0,13NOV42,57.0,0,0.0,53529.0,0,472122.0,yes,male,phd,unknown,31,Commercial,7200.0,4,pickup,0,2059.0,3,0,2.0,0.0,15.0,0,highly urban/ urban
959710460,0,18JAN49,50.0,0,13.0,36504.0,0,209726.0,no,f,<high school,blue collar,35,Private,15550.0,6,suv,0,0.0,0,1,0.0,0.0,3.0,0,highly urban/ urban
45398288,0,07MAR46,53.0,0,0.0,53529.0,0,72115.0,yes,f,phd,home maker,19,Private,6800.0,4,sports car,0,7236.0,3,0,4.0,4719.0,19.0,1,highly urban/ urban
166867224,0,12MAR47,52.0,0,14.0,78271.0,0,274598.0,no,male,phd,unknown,38,Commercial,27400.0,6,panel truck,0,7337.0,4,0,5.0,0.0,13.0,0,highly urban/ urban
920852190,0,17JUN35,64.0,0,0.0,0.0,0,0.0,no,f,high school,student,36,Private,8750.0,4,sports car,0,0.0,0,0,3.0,0.0,9.0,0,highly rural/ rural
40601203,0,03DEC50,48.0,0,10.0,11067.0,0,0.0,no,f,<high school,student,47,Private,7410.0,4,sports car,0,0.0,0,0,3.0,0.0,7.0,0,highly rural/ rural
478812963,1,13JAN58,41.0,3,16.0,5316.0,0,62643.0,yes,f,bachelors,home maker,30,Private,9160.0,6,suv,0,0.0,0,1,0.0,0.0,8.0,0,highly urban/ urban
747972279,0,30JUL67,32.0,0,12.0,14846.0,0,0.0,no,male,<high school,clerical,40,Commercial,22330.0,3,van,1,0.0,0,0,2.0,0.0,1.0,0,highly rural/ rural
827175537,0,02JUN52,47.0,0,0.0,0.0,0,0.0,no,f,phd,home maker,32,Private,19860.0,1,minivan,0,0.0,0,0,0.0,0.0,10.0,0,highly rural/ rural
674266132,0,01MAY70,29.0,2,13.0,75468.0,1,0.0,no,f,bachelors,professional,24,Private,13140.0,4,pickup,0,0.0,0,0,2.0,0.0,10.0,0,highly urban/ urban
669340341,0,23AUG49,50.0,0,8.0,55172.0,0,176835.0,yes,male,bachelors,blue collar,33,Commercial,12020.0,20,pickup,1,0.0,0,0,1.0,0.0,16.0,0,highly urban/ urban
902649389,0,07DEC47,51.0,0,15.0,16750.0,0,142254.0,yes,male,<high school,clerical,28,Private,8280.0,1,pickup,1,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
342630609,0,23MAY34,65.0,0,11.0,131548.0,0,379682.0,yes,f,high school,professional,37,Private,23930.0,10,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
245429311,0,08MAR46,53.0,0,13.0,117470.0,0,357727.0,yes,f,masters,manager,50,Private,14580.0,1,sports car,0,11618.75,3,1,0.0,2933.0,18.0,1,highly urban/ urban
679160940,2,04SEP59,40.0,3,13.0,53529.0,0,0.0,yes,f,high school,student,5,Private,6710.0,6,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly rural/ rural
122302194,0,23NOV43,55.0,0,12.0,32227.0,0,134375.0,yes,f,masters,lawyer,21,Private,10220.0,7,suv,0,4285.0,2,0,3.0,0.0,14.0,0,highly urban/ urban
536604822,0,23JUL50,49.0,0,11.0,94283.0,0,270384.0,yes,male,masters,unknown,35,Commercial,29550.0,1,panel truck,1,0.0,0,0,1.0,0.0,19.0,0,highly rural/ rural
374898992,0,25OCT48,51.0,0,13.0,27450.0,0,115618.0,yes,male,high school,clerical,40,Private,9340.0,1,minivan,1,0.0,0,0,1.0,0.0,1.0,0,highly rural/ rural
134188437,0,08MAY42,57.0,0,11.0,128441.0,0,374931.0,yes,male,phd,unknown,29,Commercial,20040.0,1,van,1,6713.0,3,0,7.0,1497.0,14.0,1,highly urban/ urban
515715030,2,13NOV43,56.0,3,16.0,55380.0,1,0.0,no,male,high school,blue collar,18,Commercial,11100.0,1,minivan,0,6164.0,1,0,7.0,4530.0,1.0,1,highly urban/ urban
289540110,0,16JUL47,52.0,0,10.0,53529.0,0,180747.0,yes,f,bachelors,professional,20,Commercial,19930.0,3,pickup,0,0.0,0,0,2.0,0.0,13.0,0,highly urban/ urban
862826197,0,11FEB41,58.0,2,12.0,116948.0,0,350971.0,yes,male,masters,lawyer,54,Private,18990.0,1,van,1,0.0,0,0,0.0,0.0,20.0,0,highly urban/ urban
632856320,0,09MAY56,43.0,2,12.0,23157.0,0,115249.0,yes,male,high school,clerical,27,Private,8120.0,1,minivan,0,0.0,0,0,7.0,0.0,1.0,0,highly rural/ rural
659895301,2,01JUN56,43.0,3,9.0,25934.0,1,0.0,no,f,high school,clerical,46,Private,28580.0,6,minivan,0,0.0,0,0,0.0,0.0,7.0,0,highly rural/ rural
624316866,0,29DEC44,54.0,0,11.0,50705.0,0,240155.0,yes,male,bachelors,blue collar,43,Commercial,31410.0,3,panel truck,1,0.0,0,1,0.0,0.0,11.0,0,highly urban/ urban
690434693,0,12APR54,45.0,0,8.0,55060.0,0,0.0,no,male,<high school,blue collar,52,Commercial,27660.0,6,panel truck,0,0.0,0,0,0.0,0.0,8.0,0,highly rural/ rural
887222385,0,18FEB59,40.0,0,11.0,71502.0,0,213441.0,yes,f,bachelors,blue collar,20,Commercial,5500.0,7,suv,0,0.0,0,1,0.0,0.0,10.0,0,highly urban/ urban
498520198,0,01MAR50,49.0,0,10.0,88937.0,0,276837.0,yes,male,masters,professional,56,Private,15290.0,1,minivan,1,0.0,0,0,0.0,0.0,18.0,0,highly urban/ urban
349713149,0,30AUG55,44.0,1,14.0,81369.0,0,226959.0,yes,f,<high school,blue collar,52,Private,13760.0,4,suv,0,11618.75,2,1,5.0,0.0,1.0,0,highly rural/ rural
707116705,0,28MAY51,48.0,0,12.0,44895.0,0,139265.0,yes,male,high school,blue collar,57,Commercial,30470.0,1,minivan,1,6313.0,3,0,3.0,0.0,8.0,0,highly urban/ urban
822553919,0,19JUL53,46.0,0,12.0,49917.0,0,182126.0,yes,f,<high school,blue collar,36,Private,18640.0,10,suv,0,0.0,0,0,2.0,1909.0,8.0,1,highly urban/ urban
259738055,0,25MAR65,34.0,1,11.0,82251.0,0,215483.0,yes,f,masters,lawyer,46,Private,10500.0,6,suv,0,0.0,0,1,0.0,0.0,8.0,0,highly urban/ urban
900513938,0,26MAR57,42.0,3,17.0,32038.0,0,156632.0,yes,f,bachelors,clerical,44,Private,20880.0,17,sports car,0,8260.0,2,0,1.0,0.0,9.0,0,highly urban/ urban
233191616,0,23MAR66,33.0,1,10.0,118861.0,0,270664.0,yes,f,bachelors,professional,37,Private,16690.0,4,minivan,0,0.0,0,0,0.0,0.0,7.0,0,highly rural/ rural
926182974,0,06NOV52,47.0,0,0.0,53529.0,0,0.0,yes,f,phd,doctor,42,Private,13860.0,6,suv,0,4451.0,2,0,0.0,0.0,13.0,0,highly urban/ urban
603409480,0,07FEB38,61.0,0,11.0,44470.0,0,215628.0,yes,f,bachelors,professional,53,Private,12850.0,7,minivan,0,0.0,0,0,6.0,0.0,11.0,0,highly urban/ urban
943356951,2,27MAY60,39.0,3,10.0,46491.0,1,0.0,no,male,<high school,blue collar,22,Commercial,23550.0,4,panel truck,0,1823.0,3,0,4.0,0.0,1.0,0,highly rural/ rural
520228658,0,16DEC43,55.0,0,12.0,27688.0,0,0.0,no,male,high school,blue collar,20,Commercial,16760.0,3,van,1,7369.0,1,0,3.0,2887.0,8.0,1,highly urban/ urban
113928673,0,23NOV52,46.0,0,11.0,30111.0,0,164877.0,no,male,<high school,blue collar,28,Private,19780.0,1,van,1,8863.0,1,0,3.0,0.0,1.0,0,highly urban/ urban
873011839,2,17MAY54,45.0,2,11.0,20045.0,0,160500.0,yes,f,<high school,blue collar,5,Private,3500.0,10,suv,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
781057675,0,22SEP72,27.0,1,9.0,10405.0,1,0.0,no,f,<high school,blue collar,39,Private,15840.0,6,sports car,0,11618.75,2,1,1.0,6763.0,8.0,1,highly urban/ urban
565447249,0,02MAR54,45.0,2,11.0,100335.0,0,286248.0,yes,male,phd,lawyer,36,Private,16030.0,10,minivan,1,0.0,0,0,0.0,0.0,12.0,0,highly urban/ urban
685834429,0,22FEB61,38.0,3,17.0,77830.0,0,157793.0,yes,f,high school,blue collar,58,Commercial,11630.0,7,suv,0,0.0,0,0,2.0,7099.0,11.0,1,highly urban/ urban
603031936,0,03FEB53,46.0,0,2.0,102253.0,0,265759.0,no,male,bachelors,manager,27,Commercial,22900.0,6,panel truck,0,4842.0,1,0,6.0,0.0,13.0,0,highly urban/ urban
580771137,0,27NOV63,35.0,2,11.0,43196.0,0,166154.0,yes,f,masters,lawyer,22,Private,5000.0,3,sports car,0,0.0,0,0,0.0,0.0,15.0,0,highly urban/ urban
723052733,0,14JUL42,57.0,0,13.0,51343.0,0,175607.0,yes,f,bachelors,professional,22,Private,15440.0,10,suv,0,1125.0,1,0,4.0,6062.0,11.0,1,highly urban/ urban
605237938,0,17JAN58,41.0,0,2.0,164332.25,0,160661.0,no,male,masters,unknown,32,Commercial,11360.0,6,pickup,0,4538.0,2,0,4.0,0.0,12.0,0,highly urban/ urban
837812755,0,08NOV47,52.0,0,11.0,78322.0,0,0.0,no,f,bachelors,manager,20,Private,14230.0,18,minivan,0,0.0,0,0,1.0,0.0,13.0,0,highly urban/ urban
363479465,0,01AUG47,52.0,0,11.0,152004.0,0,406183.0,yes,f,masters,lawyer,29,Private,21900.0,10,minivan,0,0.0,0,0,3.0,0.0,1.0,0,highly rural/ rural
156399919,0,01JUN65,34.0,1,11.0,45843.0,0,158708.0,yes,f,<high school,blue collar,12,Private,19980.0,21,suv,0,0.0,0,1,0.0,3138.0,5.0,1,highly urban/ urban
918243145,0,27NOV30,68.0,0,0.0,0.0,0,129914.0,no,f,<high school,home maker,41,Private,8300.0,1,sports car,0,0.0,0,0,1.0,0.0,1.0,0,highly rural/ rural
541204921,0,08SEP53,46.0,0,8.0,73872.0,0,245878.0,yes,f,masters,lawyer,43,Private,17550.0,10,suv,0,0.0,0,0,3.0,0.0,16.0,0,highly rural/ rural
185797662,0,24FEB57,42.0,0,11.0,107562.0,0,281386.0,yes,f,bachelors,manager,36,Private,5700.0,7,suv,0,971.0,2,0,4.0,0.0,15.0,0,highly urban/ urban
94006069,0,16FEB71,28.0,3,0.0,0.0,0,0.0,yes,f,high school,student,45,Private,4950.0,1,suv,0,8438.0,1,0,4.0,5094.0,6.0,1,highly urban/ urban
88774168,0,05NOV45,54.0,0,15.0,43821.0,0,0.0,no,f,masters,lawyer,6,Private,11770.0,1,minivan,0,0.0,0,0,2.0,0.0,15.0,0,highly urban/ urban
983800811,0,14MAY47,52.0,0,13.0,41137.0,0,160661.0,yes,male,masters,professional,49,Private,14080.0,6,minivan,1,0.0,0,0,0.0,0.0,15.0,0,highly rural/ rural
400710320,0,16JUL52,47.0,0,7.0,76901.0,0,229973.0,no,f,masters,lawyer,34,Private,18680.0,6,suv,0,0.0,0,0,0.0,1525.0,17.0,1,highly urban/ urban
617290547,0,27JUL55,44.0,1,0.0,0.0,0,0.0,yes,male,bachelors,student,12,Private,1500.0,4,minivan,0,0.0,0,0,1.0,0.0,6.0,0,highly rural/ rural
654988220,0,15MAY51,48.0,0,7.0,68521.0,0,0.0,no,f,high school,clerical,18,Private,6300.0,16,sports car,0,0.0,0,1,1.0,0.0,10.0,0,highly rural/ rural
723052733,0,14JUL41,58.0,0,13.0,72840.0,0,277784.0,yes,f,bachelors,professional,20,Commercial,27830.0,6,van,0,3589.0,1,0,7.0,4743.0,10.0,1,highly urban/ urban
186788748,0,22DEC50,48.0,0,0.0,0.0,0,105542.0,yes,f,high school,home maker,24,Private,6920.0,1,suv,0,0.0,0,0,2.0,0.0,1.0,0,highly urban/ urban
164038394,1,19JUL56,43.0,1,10.0,90610.0,0,260271.0,yes,male,bachelors,professional,38,Private,21090.0,6,van,0,1942.0,1,0,6.0,2363.0,6.0,1,highly urban/ urban
909477854,0,01SEP70,29.0,3,10.0,30254.0,0,118302.0,yes,f,high school,blue collar,30,Commercial,18020.0,4,minivan,0,0.0,0,0,0.0,0.0,1.0,0,highly urban/ urban
394261307,0,06OCT46,53.0,0,9.0,8712.0,0,139250.0,yes,f,masters,home maker,39,Private,6800.0,3,suv,0,0.0,0,0,0.0,0.0,10.0,0,highly rural/ rural
812076729,0,25DEC51,47.0,0,10.0,53529.0,0,392131.0,no,male,masters,unknown,30,Commercial,29650.0,1,panel truck,1,4256.0,1,0,2.0,0.0,15.0,0,highly urban/ urban
757963735,1,16SEP58,41.0,2,6.0,52942.0,1,0.0,no,f,bachelors,blue collar,25,Commercial,24980.0,1,pickup,0,10023.0,2,0,2.0,4398.0,9.0,1,highly urban/ urban
